Wavelength_1,Wavelength_2,Wavelength_3,Wavelength_4,Wavelength_5,Wavelength_6,Wavelength_7,Wavelength_8,Wavelength_9,Wavelength_10,Wavelength_11,Wavelength_12,Wavelength_13,Wavelength_14,Wavelength_15,Wavelength_16,Wavelength_17,Wavelength_18,Wavelength_19,Wavelength_20,Wavelength_21,Wavelength_22,Wavelength_23,Wavelength_24,Wavelength_25,Wavelength_26,Wavelength_27,Wavelength_28,Wavelength_29,Wavelength_30,Wavelength_31,Wavelength_32,Wavelength_33,Wavelength_34,Wavelength_35,Wavelength_36,Wavelength_37,Wavelength_38,Wavelength_39,Wavelength_40,Wavelength_41,Wavelength_42,Wavelength_43,Wavelength_44,Wavelength_45,Wavelength_46,Wavelength_47,Wavelength_48,Wavelength_49,Wavelength_50,Wavelength_51,Wavelength_52,Wavelength_53,Wavelength_54,Wavelength_55,Wavelength_56,Wavelength_57,Wavelength_58,Wavelength_59,Wavelength_60,Wavelength_61,Wavelength_62,Wavelength_63,Wavelength_64,Wavelength_65,Wavelength_66,Wavelength_67,Wavelength_68,Wavelength_69,Wavelength_70,Wavelength_71,Wavelength_72,Wavelength_73,Wavelength_74,Wavelength_75,Wavelength_76,Wavelength_77,Wavelength_78,Wavelength_79,Wavelength_80,Wavelength_81,Wavelength_82,Wavelength_83,Wavelength_84,Wavelength_85,Wavelength_86,Wavelength_87,Wavelength_88,Wavelength_89,Wavelength_90,Wavelength_91,Wavelength_92,Wavelength_93,Wavelength_94,Wavelength_95,Wavelength_96,Wavelength_97,Wavelength_98,Wavelength_99,Wavelength_100,Class
0.558723408,0.058046337,0.696263475,0.052824644,0.817084947,0.824946929,0.237077288,0.323662781,0.481310379,0.596662907,0.287353662,0.592486405,0.297787073,0.055490721,0.00252755,0.101151058,0.7922507,0.961431312,0.426966199,0.512683953,0.146848169,0.551031353,0.144654902,0.611214331,0.933258668,0.195698539,0.764563718,0.023502423,0.375497241,0.110748508,0.352475442,0.17353692,0.37330499,0.417522806,0.300591123,0.656621949,0.918852051,0.400595374,0.192343156,0.270722758,0.854000823,0.571639723,0.455011032,0.149636722,0.449727308,0.278492003,0.943163128,0.884070109,0.083902542,0.516653489,0.225058346,0.41077709,0.876847998,0.52751452,0.334215293,0.207888354,0.800324859,0.624518015,0.46806546,0.217484354,0.334246374,0.959843427,0.520089938,0.400699281,0.521422042,0.778988506,0.340108937,0.178706121,0.584936118,0.665204103,0.712718003,0.881987591,0.371174121,0.075354896,0.958348584,0.435011927,0.62325751,0.666305323,0.546513709,0.20525753,0.75514305,0.803751974,0.552975586,0.488561161,0.113938183,0.083951661,0.339564846,0.310846156,0.953656451,0.783622742,0.659924295,0.517648089,0.167367531,0.978456672,0.375040698,0.106925602,0.493798896,0.873998012,0.887291002,0.010965916,4
0.886295745,0.271484217,0.038972364,0.84779027,0.863866756,0.59623108,0.574433757,0.813120273,0.786309553,0.890105473,0.552747448,0.967647093,0.996146831,0.11654461,0.84954376,0.499822258,0.387566338,0.61307231,0.055965557,0.506461119,0.87089057,0.213461516,0.426389895,0.939480888,0.428563838,0.358367632,0.440536648,0.519452767,0.631991344,0.800692801,0.452102206,0.817480935,0.533720661,0.33848051,0.657950828,0.717722255,0.558048976,0.056614973,0.169882875,0.285297721,0.282625606,0.6734208,0.018348662,0.755681777,0.265342475,0.310021846,0.527909828,0.215925601,0.884471314,0.085368779,0.444382362,0.849422269,0.615843894,0.292329516,0.420760208,0.70669438,0.973260743,0.893138718,0.342432808,0.998197879,0.003504664,0.027629756,0.823840515,0.199462687,0.060769268,0.237148073,0.426100154,0.73056627,0.624335527,0.237621218,0.503270448,0.926214105,0.815007777,0.323189785,0.982264561,0.7086204,0.062449356,0.035160713,0.168407949,0.727855868,0.183738926,0.511486769,0.09326012,0.920886158,0.343960614,0.908132057,0.944875642,0.006128647,0.464135187,0.024656056,0.908692766,0.518407545,0.074944013,0.110276728,0.383509024,0.940234193,0.692909152,0.867618866,0.366456646,0.0432137,1
0.974317637,0.017172991,0.947651653,0.368677424,0.010090405,0.689157232,0.980540304,0.965625723,0.160937011,0.181247806,0.565538915,0.637304826,0.739417914,0.18105036,0.959007087,0.638739256,0.847046919,0.540065715,0.414276848,0.977182907,0.582121371,0.866873583,0.953292396,0.675354627,0.548938679,0.003510851,0.040019641,0.200851216,0.186008432,0.254758795,0.304934638,0.360065494,0.42053769,0.098866338,0.042361932,0.673944449,0.537334825,0.444144202,0.634439941,0.827679407,0.427692909,0.641119465,0.953572224,0.839624496,0.426000811,0.644716838,0.177070922,0.560522185,0.981328291,0.518315115,0.927638299,0.407334921,0.998844827,0.579220035,0.042268994,0.586754797,0.274572696,0.032481322,0.820853305,0.275729637,0.796548554,0.288217583,0.194326354,0.973935574,0.361645328,0.601376211,0.609981493,0.560473482,0.914695744,0.674441071,0.403733004,0.862380385,0.181062899,0.544236758,0.950550372,0.62539763,0.81696845,0.653560726,0.839370864,0.94448788,0.272921728,0.169661081,0.48399075,0.701862427,0.227191253,0.00410145,0.342935116,0.968859335,0.694967461,0.401325444,0.192576097,0.356089674,0.169839433,0.106305821,0.906742373,0.997650338,0.16411444,0.054522559,0.329731107,0.461659181,1
0.204821247,0.301424912,0.200870736,0.774260568,0.712577943,0.634951516,0.387217857,0.909040941,0.969532542,0.173639313,0.223012641,0.525631028,0.091250569,0.436448399,0.581791265,0.522073571,0.330908583,0.542445806,0.958800954,0.206017404,0.654831358,0.043396694,0.066416404,0.551828224,0.10493918,0.022346788,0.171512998,0.564849171,0.703340955,0.202478564,0.668259437,0.182476331,0.613457427,0.41195968,0.653799509,0.995052752,0.937816965,0.004281758,0.885438764,0.066490795,0.953046586,0.281825679,0.38203483,0.091638205,0.112272758,0.726740565,0.944332236,0.610748495,0.715850016,0.761969745,0.262814275,0.045229631,0.001872744,0.350649283,0.241464228,0.062317725,0.179528292,0.124498898,0.914878381,0.140267213,0.537648464,0.593105955,0.543489458,0.099056434,0.318798362,0.051270332,0.395669914,0.188598931,0.561632533,0.692808394,0.53211986,0.434236697,0.387333421,0.841691768,0.219368065,0.73421834,0.757482325,0.419200007,0.297300599,0.470541486,0.093213926,0.045930032,0.111603199,0.187145031,0.50417682,0.849136636,0.235642332,0.935162011,0.954907909,0.958904605,0.837562735,0.363825041,0.072683911,0.568818732,0.558681444,0.849975767,0.995991051,0.508157307,0.345204031,0.185901712,2
0.004799825,0.509113692,0.555518667,0.82493848,0.504576968,0.916468349,0.628083477,0.840336238,0.148301735,0.85533613,0.675143854,0.170233032,0.189763558,0.926500619,0.03221536,0.462534943,0.31347529,0.66507744,0.839629388,0.360378122,0.426902087,0.981917785,0.78391651,0.897204131,0.438762221,0.234076204,0.411863465,0.716091918,0.109430405,0.270469106,0.0466359,0.432347738,0.827445736,0.024663688,0.675323527,0.932495875,0.236927862,0.693634841,0.975101901,0.96227806,0.234929193,0.100331053,0.148282538,0.702035668,0.725758875,0.674236562,0.336078388,0.16977694,0.580761092,0.483680446,0.728834147,0.441360079,0.338639695,0.293478577,0.21147032,0.265746376,0.094830439,0.346857011,0.036569812,0.186413847,0.746770445,0.325468989,0.668237017,0.716884176,0.581185343,0.958697741,0.021439867,0.738652651,0.958786644,0.862271729,0.167892692,0.326820306,0.17245184,0.601308364,0.712187982,0.317073769,0.539506574,0.69092057,0.421339817,0.85401553,0.771549935,0.064665544,0.621125299,0.235325551,0.557518265,0.956888443,0.879062005,0.404516403,0.291513858,0.234405744,0.53251487,0.114248453,0.549275008,0.001333639,0.323849631,0.219934314,0.97121879,0.72724232,0.34965338,0.092845087,3
0.516800595,0.213447881,0.536429546,0.835362354,0.615792552,0.63378842,0.541030289,0.927265633,0.931902684,0.512723201,0.305759487,0.459587006,0.186557912,0.636344315,0.500092336,0.103300478,0.197647781,0.479631956,0.887588991,0.566390721,0.681535,0.33902855,0.571411393,0.447379823,0.659129913,0.050575566,0.493300216,0.295992625,0.326185061,0.960917432,0.182694813,0.311245253,0.509892576,0.863026948,0.416670083,0.743865281,0.856374098,0.310016356,0.392750184,0.356556224,0.832855809,0.044346862,0.308421089,0.679408558,0.5654435,0.436289359,0.539948227,0.197584586,0.430716622,0.501702984,0.901189122,0.260835163,0.867828502,0.644241401,0.020340831,0.724631337,0.035551878,0.997381127,0.872636688,0.297343748,0.25741123,0.381441082,0.356166965,0.372337818,0.318276546,0.621133407,0.164263664,0.845981292,0.812402484,0.476483208,0.852729965,0.24714507,0.017565456,0.619207925,0.457909407,0.567164546,0.899339409,0.969925574,0.63445314,0.76405559,0.083808433,0.160715585,0.733204805,0.431365456,0.44596527,0.308607682,0.607356383,0.185165045,0.626916279,0.173798857,0.063826035,0.330357689,0.231140342,0.888991639,0.054953454,0.176613693,0.548719606,0.481067191,0.045852018,0.007252428,5
0.988067942,0.6588347,0.365406131,0.470432248,0.26655012,0.344873784,0.649044467,0.882811799,0.184130023,0.840361505,0.12155663,0.214992224,0.037175288,0.140811862,0.917303145,0.459438747,0.077665862,0.959726838,0.878992308,0.754682521,0.933472792,0.220129421,0.836369293,0.689991196,0.86975925,0.796911566,0.346495063,0.774398537,0.262456303,0.328592163,0.107905717,0.935076616,0.291003363,0.520622465,0.391332836,0.959928121,0.335049171,0.778545821,0.855416155,0.435606497,0.378171814,0.747745821,0.91289598,0.754931733,0.227126366,0.888307747,0.387581667,0.576229412,0.831435619,0.188394767,0.784510136,0.596162798,0.893341642,0.171970402,0.420682237,0.832843093,0.019231703,0.112201367,0.990565213,0.280394179,0.975543194,0.182531551,0.361094443,0.752869445,0.657778407,0.5811224,0.529899176,0.843440444,0.234948563,0.442470927,0.155452292,0.595941596,0.250544424,0.333842064,0.471250717,0.026770586,0.091937936,0.685929221,0.428969981,0.864790222,0.694672004,0.008100942,0.616712331,0.093724866,0.78093318,0.991507688,0.531198794,0.6827795,0.237314161,0.437597744,0.856095332,0.167422948,0.265535606,0.445433675,0.712248892,0.375883955,0.92773228,0.094457051,0.370804198,0.708954123,1
0.225986766,0.656413134,0.164216958,0.055980285,0.121015717,0.929984783,0.551750883,0.796345775,0.332654501,0.592658648,0.494952134,0.945737959,0.747574636,0.730542631,0.046353269,0.549669669,0.466991454,0.927842267,0.257341988,0.269833453,0.411346249,0.243369713,0.129183918,0.857414847,0.558276524,0.861362719,0.831134765,0.282042355,0.547737444,0.083217703,0.915251884,0.404262715,0.393676184,0.302755371,0.460663745,0.251759387,0.374852273,0.799947049,0.834255504,0.304182478,0.469014431,0.873819776,0.052673332,0.889144962,0.219184346,0.678539244,0.582551696,0.552940748,0.859360225,0.101572144,0.347028025,0.538252746,0.811288854,0.216443083,0.802929841,0.399638482,0.188913856,0.75898644,0.090898901,0.514767374,0.063875784,0.356417855,0.601076799,0.556115541,0.404655418,0.429047994,0.226769553,0.455882588,0.953254856,0.850452918,0.145232869,0.029780787,0.933524313,0.52674975,0.537837823,0.780717996,0.314688974,0.481907569,0.968662913,0.672148687,0.153745032,0.133226748,0.204264758,0.766711674,0.295377004,0.021388847,0.944174364,0.169713416,0.009558186,0.237131602,0.235028787,0.422005251,0.920389832,0.879184918,0.456894555,0.410899905,0.555009086,0.243454012,0.052184992,0.939224136,3
0.186698985,0.198400729,0.472460329,0.491613345,0.01843421,0.147954739,0.378154819,0.683730694,0.228418457,0.423014446,0.557345065,0.888592495,0.326070502,0.133558266,0.489272226,0.746721602,0.109859757,0.424683492,0.017785141,0.033559182,0.482953363,0.298197298,0.845107299,0.602154306,0.453932962,0.407935371,0.49724548,0.040438831,0.892793356,0.998303156,0.181487125,0.120382965,0.143577463,0.661027058,0.661440838,0.847924162,0.751826388,0.449689673,0.612855362,0.68828467,0.51273647,0.475650984,0.645097446,0.557474549,0.643942305,0.612854774,0.719196561,0.642803509,0.519742486,0.681796811,0.449481965,0.241671226,0.00141822,0.559964147,0.590655227,0.972048965,0.361478334,0.394133243,0.201799581,0.070534295,0.772804493,0.249681064,0.608904861,0.687773036,0.471236687,0.876352113,0.443794841,0.284908623,0.896015523,0.861564284,0.164039947,0.025961018,0.089985556,0.286547399,0.972259802,0.558516153,0.373261732,0.888716095,0.453136331,0.315238628,0.941219529,0.849517666,0.843668375,0.512284743,0.789438399,0.179353359,0.573222958,0.983845923,0.290958431,0.794352329,0.490478407,0.039805683,0.763019398,0.168569144,0.631473567,0.085664194,0.946867397,0.291723887,0.226464692,0.129136404,1
0.946002193,0.711903742,0.741660889,0.499404561,0.474727785,0.110021243,0.559841096,0.246916495,0.977145333,0.79658094,0.41299206,0.151341259,0.785331691,0.122053767,0.189333753,0.211520518,0.556890638,0.787056654,0.314314879,0.084669814,0.464538464,0.748110241,0.221663843,0.219924548,0.947227027,0.954153727,0.990465732,0.807659602,0.188184169,0.211981521,0.340225242,0.318132531,0.956527749,0.789073983,0.724008792,0.185963224,0.909525559,0.82787038,0.163641841,0.871170332,0.272247536,0.080869746,0.656822307,0.653804659,0.09493201,0.318851809,0.992814462,0.678426667,0.730075167,0.212917286,0.078782071,0.27690169,0.248898385,0.234544101,0.192754322,0.574755691,0.328103476,0.820345015,0.183947418,0.464627071,0.013657836,0.481682322,0.055838221,0.977723512,0.790592129,0.490111477,0.086587358,0.592445441,0.758763751,0.190717253,0.568208341,0.814210898,0.768247778,0.802992018,0.879323425,0.937682102,0.405521155,0.568769103,0.790659526,0.697139814,0.995520228,0.013677651,0.355133215,0.281027926,0.26231585,0.222529782,0.709123841,0.084759473,0.741608834,0.693425842,0.250804133,0.252833783,0.628860585,0.762171105,0.876485613,0.852139564,0.964882994,0.581384895,0.908655561,0.808513273,4
0.894667624,0.011626601,0.965902992,0.473530163,0.79818299,0.127204119,0.395941096,0.271460663,0.291658771,0.12325562,0.805763833,0.009242315,0.312505457,0.174410543,0.589038941,0.254252403,0.258998455,0.488338144,0.652689039,0.121304705,0.175511452,0.247174745,0.973748214,0.3971525,0.598990091,0.241542813,0.490459525,0.074119174,0.034742146,0.468733527,0.398659288,0.13688032,0.687601429,0.992903491,0.395646821,0.624558636,0.962975942,0.831534972,0.463552223,0.737489484,0.12813504,0.512103855,0.279060277,0.161163688,0.426280906,0.131014554,0.698985108,0.456240044,0.531144633,0.146375939,0.139771661,0.583415435,0.985009748,0.096250583,0.285731429,0.869459117,0.072272012,0.875885721,0.524285983,0.408266774,0.309680564,0.297117158,0.305802582,0.884803081,0.72379523,0.669723008,0.798749149,0.257114663,0.618042812,0.460066239,0.782441635,0.30925611,0.643178617,0.882212412,0.402150476,0.066622087,0.516050822,0.345972488,0.672225381,0.951032925,0.485608318,0.46619023,0.6545848,0.103497504,0.253506189,0.918979326,0.669942613,0.013444044,0.204625473,0.682837266,0.764399203,0.839859573,0.292176803,0.931028596,0.552946894,0.696539022,0.596738863,0.122740055,0.963114659,0.12287558,2
0.254881956,0.81362788,0.618596962,0.838149165,0.515736188,0.376993235,0.9218455,0.036252318,0.85613022,0.230817785,0.848736328,0.139196613,0.580218964,0.888107919,0.473539647,0.746566674,0.804671618,0.736494209,0.925329737,0.446834231,0.173125439,0.047811064,0.24645987,0.143197504,0.557948741,0.184945337,0.038933707,0.035989829,0.831569498,0.591449931,0.358085302,0.894228043,0.070196611,0.980322073,0.61629179,0.183464254,0.679069099,0.76338126,0.429342783,0.861632606,0.150732407,0.278837584,0.093492362,0.210877841,0.238728812,0.917633191,0.078109689,0.42741512,0.532398687,0.898693054,0.997696219,0.753388115,0.970790991,0.787101133,0.963202641,0.707270726,0.079763425,0.401920187,0.646597284,0.350718509,0.273383918,0.577399267,0.933501877,0.034981874,0.769231204,0.722727278,0.963953425,0.930711222,0.762232562,0.520408765,0.204267553,0.545235718,0.765351994,0.895669213,0.789712009,0.195266935,0.599686314,0.33217346,0.009205667,0.200220936,0.11322065,0.842719124,0.258506252,0.284697969,0.959936572,0.379086723,0.00958564,0.283846148,0.119299581,0.102808562,0.07748729,0.59325947,0.189347724,0.361242794,0.862017716,0.42433814,0.91569135,0.497938053,0.398836615,0.750388927,3
0.073175099,0.089478383,0.651973714,0.486940713,0.79041525,0.916270837,0.388366878,0.596410027,0.500696628,0.981610656,0.831084407,0.911737708,0.254340088,0.772526423,0.265473225,0.208742533,0.94426616,0.019304417,0.965388704,0.149261897,0.819438082,0.275922553,0.350702327,0.216757711,0.585514042,0.348095548,0.657393039,0.015647318,0.064374884,0.099661153,0.418993685,0.814796173,0.88817791,0.24481074,0.574369724,0.768364993,0.28882943,0.409007737,0.523974203,0.134874846,0.025982294,0.152805809,0.626853621,0.073618262,0.189696365,0.337853886,0.077870064,0.191699271,0.911269789,0.019299132,0.653431924,0.384408931,0.672648739,0.58869172,0.223498754,0.847209488,0.491940383,0.822536019,0.406012536,0.984685554,0.770489359,0.965950205,0.514326479,0.473691132,0.755453809,0.880291263,0.964145796,0.324551906,0.798704574,0.210645598,0.545574347,0.179848148,0.347397362,0.931358367,0.1460907,0.632400895,0.592954273,0.120738353,0.325979044,0.562981505,0.187178609,0.800623656,0.97215651,0.2147594,0.186911965,0.454935072,0.747765277,0.28160061,0.019879909,0.541220628,0.956600568,0.391276855,0.420134554,0.968901717,0.694607612,0.719171923,0.562702005,0.974609211,0.688866484,0.895032752,0
0.699378866,0.735115825,0.290410922,0.303478698,0.78298465,0.296706289,0.562770071,0.249352311,0.816983381,0.110501351,0.82944664,0.602729801,0.186909535,0.542035386,0.282498837,0.323467335,0.351528042,0.063319247,0.985961684,0.031534628,0.662496873,0.371227648,0.646010291,0.356248253,0.673750646,0.729235509,0.69055264,0.113961981,0.656893235,0.279987549,0.028801371,0.414830672,0.433543103,0.467174133,0.704824165,0.308843809,0.315280513,0.060552256,0.686821216,0.567826091,0.349425113,0.705188979,0.537357749,0.469244946,0.511324544,0.636348125,0.660002605,0.288957819,0.140743363,0.156634181,0.639390886,0.872873286,0.409496278,0.16952016,0.756602498,0.832489474,0.880582443,0.606831429,0.860728559,0.015414958,0.107235802,0.092576067,0.712604684,0.069581784,0.496364372,0.472706899,0.310703524,0.87040517,0.170433202,0.352462784,0.7741715,0.030422314,0.6729504,0.816397726,0.932267839,0.87629664,0.319384117,0.586364141,0.077293493,0.257870004,0.094222379,0.31518729,0.875187213,0.34716684,0.561898103,0.433380848,0.458916524,0.969572052,0.296154468,0.62732447,0.42006267,0.061146181,0.489330832,0.813343329,0.098752969,0.069591847,0.15363152,0.764400111,0.723995384,0.565017769,0
0.468226404,0.888325815,0.766697824,0.811942251,0.813262301,0.642717155,0.458014624,0.864677753,0.926007418,0.023806043,0.051554873,0.958743297,0.277160614,0.87336944,0.388795119,0.119100058,0.0804432,0.156507899,0.249893195,0.488518354,0.701497901,0.986398576,0.441506743,0.518184942,0.521815701,0.539434355,0.517740657,0.008774755,0.001724822,0.097666318,0.101556603,0.704896909,0.204916033,0.894714105,0.92860633,0.975893338,0.939081305,0.271888322,0.509776845,0.17545497,0.806209655,0.888431705,0.851288839,0.433366949,0.758673885,0.09757917,0.040244771,0.753236414,0.425355274,0.995549265,0.097254216,0.855627682,0.479983066,0.827150196,0.817127282,0.915992001,0.297850011,0.949799353,0.15166696,0.081968778,0.431615517,0.828322969,0.473421131,0.829286678,0.729686806,0.209428386,0.948881625,0.060781169,0.898279708,0.304443449,0.500148083,0.422351873,0.171834557,0.358146866,0.192934436,0.203886475,0.187056836,0.48901738,0.797931368,0.568970034,0.893206589,0.636544489,0.689340116,0.66760723,0.449459193,0.689338822,0.069707746,0.859851472,0.777812143,0.245229958,0.768032454,0.012642601,0.217246572,0.065137239,0.780226917,0.755874151,0.813636024,0.004481693,0.501232727,0.704836198,1
0.155401129,0.649790728,0.084110099,0.181325856,0.475796815,0.653565153,0.145869127,0.185223331,0.204446367,0.238700805,0.226553849,0.395149108,0.653789651,0.438031783,0.775973909,0.719268506,0.126526914,0.048841623,0.877941564,0.079831067,0.148339181,0.022133276,0.628336365,0.582370563,0.986903666,0.886932396,0.410843177,0.371585841,0.296852034,0.15240692,0.138083657,0.132283708,0.114114757,0.240512042,0.30666863,0.961578971,0.578473251,0.987595775,0.372466948,0.457626633,0.324578659,0.182887651,0.143164708,0.945079198,0.986810682,0.044909497,0.150345875,0.423524092,0.186333476,0.363880394,0.12909635,0.456511757,0.271694616,0.351905056,0.094312651,0.428128051,0.983257611,0.328833047,0.876429275,0.843199142,0.952058418,0.790109512,0.659596827,0.856584444,0.075644681,0.462830657,0.989256239,0.769600151,0.962075378,0.779634356,0.874881967,0.706529632,0.760502004,0.52317801,0.924237701,0.825038911,0.843884966,0.673009101,0.304579947,0.035629795,0.935655129,0.586120349,0.298142971,0.149135108,0.829523166,0.836520194,0.814507968,0.645082692,0.366015388,0.304070285,0.00855477,0.833607559,0.087432697,0.630754998,0.504074947,0.526689359,0.926712845,0.031615011,0.773392225,0.052052398,4
0.038153606,0.429817698,0.063075174,0.789143951,0.529563094,0.029038783,0.040500686,0.61266853,0.806111818,0.437799531,0.554580672,0.799829454,0.610506174,0.224760238,0.613052026,0.628279459,0.734106981,0.620874188,0.96924213,0.197288309,0.95109068,0.53833949,0.67195614,0.099461597,0.380575941,0.769379146,0.706911015,0.040139388,0.546594263,0.088278193,0.995856429,0.897296589,0.02108066,0.858649579,0.919429601,0.353548223,0.719501655,0.442103746,0.655232485,0.340317404,0.322559237,0.424433889,0.145567759,0.831138964,0.348697895,0.400149554,0.894054613,0.496623814,0.544253909,0.956498125,0.886726383,0.169466709,0.47321503,0.971296227,0.372366298,0.371573109,0.195030232,0.114323114,0.740304791,0.770030469,0.969012964,0.773418211,0.243352494,0.040116578,0.985437384,0.340450696,0.311971542,0.90595521,0.585099899,0.214871174,0.889096243,0.993360855,0.086678561,0.862251628,0.390515698,0.524072447,0.914815976,0.973379196,0.26216391,0.212850771,0.080516559,0.561797853,0.013604395,0.411898298,0.073384017,0.405225783,0.039932189,0.835217261,0.209738994,0.32830871,0.870047997,0.746266061,0.219038362,0.071899419,0.715673777,0.390702551,0.766079999,0.445294772,0.346002413,0.451205408,5
0.748558986,0.902220287,0.049767197,0.524111541,0.032835429,0.468409545,0.885282829,0.361590266,0.932450421,0.630608472,0.934155344,0.757166625,0.103435167,0.231151368,0.394170455,0.170106882,0.494911605,0.471368156,0.956259198,0.433727883,0.785626804,0.941910545,0.876988831,0.208667625,0.496029894,0.347739782,0.399858695,0.360806826,0.82635921,0.452139055,0.523694332,0.982447357,0.059979272,0.48795764,0.774061707,0.151161958,0.611531595,0.23946478,0.867404113,0.327099665,0.329062817,0.598193879,0.183562908,0.284888639,0.41663185,0.353637863,0.524877218,0.599640144,0.566667454,0.654168312,0.307749517,0.126426227,0.760807541,0.850780383,0.257006232,0.407091956,0.498569217,0.533326843,0.659490171,0.041603233,0.721477083,0.061971007,0.468288568,0.827671136,0.451215313,0.149089749,0.985033845,0.889285462,0.771313633,0.411511603,0.183845727,0.941411181,0.532351127,0.85235546,0.342095006,0.335288317,0.985540481,0.521833048,0.140695424,0.219674678,0.481944279,0.04247091,0.462533985,0.418940842,0.779336265,0.354941964,0.982548762,0.180769919,0.590986685,0.089699297,0.733863984,0.994753688,0.819138638,0.555703541,0.484741357,0.835029961,0.935974085,0.989206526,0.396539228,0.990917475,3
0.155926252,0.253549776,0.089016125,0.271738516,0.767937552,0.852924358,0.778892645,0.631065778,0.513966513,0.708704289,0.390833549,0.841308351,0.677190094,0.697804698,0.535935993,0.885228984,0.252014734,0.381147653,0.77764257,0.492748896,0.889214013,0.34639932,0.369330169,0.888735789,0.46437032,0.516124584,0.332763715,0.276669942,0.655948711,0.119840662,0.879272641,0.779203137,0.190748264,0.694019946,0.602632921,0.184535051,0.273203506,0.408986504,0.699242735,0.638723409,0.532234848,0.768410543,0.75793774,0.617859154,0.786990083,0.334263375,0.881249528,0.614910086,0.822363514,0.546279105,0.218438245,0.542410129,0.371111664,0.697499036,0.475793792,0.836112805,0.678072512,0.684544433,0.217155333,0.984249766,0.841675209,0.789004885,0.330215225,0.535631653,0.137103188,0.538475977,0.145889246,0.553037844,0.64872188,0.390195967,0.498544878,0.875653388,0.108563145,0.791732893,0.170754551,0.036707983,0.185574603,0.76504319,0.405126073,0.872520517,0.524707541,0.022250352,0.71671361,0.110232909,0.789379633,0.16810255,0.345446386,0.76127143,0.954231357,0.371433951,0.82940022,0.190792265,0.80717977,0.657494059,0.192743507,0.30250396,0.131770889,0.382967011,0.203648641,0.643997954,2
0.994505104,0.012009163,0.540919813,0.573666598,0.91420879,0.506005335,0.54370142,0.471652801,0.268904305,0.056029133,0.408657682,0.052591471,0.550492469,0.307293643,0.533602402,0.134296964,0.932629966,0.894521244,0.189996509,0.343444283,0.613492772,0.095686207,0.354567821,0.251112287,0.915516729,0.852510636,0.579832741,0.520346337,0.930725795,0.932427783,0.969330125,0.125378884,0.160557811,0.676736699,0.541434477,0.018465905,0.061975036,0.888080382,0.868870796,0.357270922,0.891050617,0.593675074,0.805905647,0.427431071,0.113398327,0.433727063,0.457299798,0.550944194,0.105582713,0.991401863,0.244136821,0.198552404,0.526802919,0.537208179,0.439820738,0.771892146,0.516654401,0.609695455,0.723746385,0.025025102,0.570644183,0.884194471,0.017388743,0.405182104,0.92622745,0.353154402,0.458728824,0.981541393,0.199323859,0.065255189,0.859422591,0.868465341,0.472077835,0.514207174,0.83580637,0.738559498,0.265149002,0.016893355,0.479700163,0.858912326,0.895834677,0.956226197,0.879563238,0.580043555,0.444605599,0.774849847,0.739821634,0.53814343,0.087327373,0.926081347,0.455602538,0.363333782,0.629567395,0.673837961,0.210687917,0.836938845,0.289937094,0.186683926,0.406399853,0.730560081,4
0.965458178,0.809281264,0.940348378,0.140605804,0.071176799,0.557704762,0.290297483,0.828054973,0.671987871,0.970728164,0.254792356,0.485784114,0.501240477,0.239176795,0.590093399,0.443285986,0.446721556,0.362736648,0.016929352,0.522095237,0.335247836,0.001319869,0.307943708,0.278628333,0.393448153,0.13185199,0.507683825,0.692440353,0.630185569,0.803754948,0.452008288,0.51909173,0.810401941,0.427701171,0.70159935,0.434602369,0.417736195,0.760205625,0.174836915,0.338585972,0.224172277,0.359109943,0.230374822,0.579405631,0.798170803,0.786613061,0.364500965,0.988760406,0.593854365,0.399400302,0.835539279,0.729874013,0.749275337,0.19613935,0.468324307,0.861828131,0.504038008,0.683452743,0.587933733,0.842356788,0.28456084,0.575475278,0.123234668,0.690210777,0.731967838,0.042837321,0.675790964,0.414690154,0.124096876,0.419907548,0.19423293,0.415559532,0.384339028,0.738391637,0.774215558,0.607028654,0.022686842,0.931022279,0.68623328,0.03419545,0.818832899,0.200266155,0.57922119,0.46663437,0.419838782,0.88971372,0.437361292,0.075344118,0.946638727,0.920535231,0.68443269,0.467892528,0.092859473,0.790748119,0.075477914,0.068600985,0.537383842,0.16012824,0.007730267,0.423113431,1
