timestamp,trial_id,class_label,class_name,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,event
219.12,17,1,Right_Hand,0.87779,4.99857,-3.00435,2.32053,6.26329,7.85045,3.56811,-1.61396,1.72671,4.13354,-3.15525,12.12019,1.63125,-1.03033,-9.96207,-6.034,0
219.124,17,1,Right_Hand,0.48905,-0.46825,-4.40267,-1.80774,-1.81633,1.98794,-5.07079,1.34788,-1.70799,0.69652,-7.64636,-5.19565,-2.97693,9.74612,-6.84876,-3.84026,0
219.128,17,1,Right_Hand,8.96775,-2.9687,1.76173,3.12993,-2.60901,-1.42945,1.38009,3.26934,-2.64419,1.27622,-10.87139,-1.17792,3.25577,-9.18348,-2.40052,-10.99531,0
219.132,17,1,Right_Hand,6.71154,-6.16184,0.45019,0.48615,-1.6404,13.49792,5.13408,-7.99899,-0.94337,4.14027,2.75559,2.61152,-8.95671,1.27074,2.28089,-1.77769,0
219.136,17,1,Right_Hand,1.92338,1.17391,-2.22729,3.98758,1.81929,8.35444,10.73232,-2.28473,-0.31773,-2.78185,-2.66061,1.31543,-4.14307,-1.55798,1.98902,0.75057,0
219.14,17,1,Right_Hand,3.96937,2.3904,-3.39057,0.55311,-4.29913,-1.09251,8.50718,-5.648,-0.06953,-0.98097,-2.99995,0.06816,-0.4916,4.9687,2.44246,-5.0363,0
219.144,17,1,Right_Hand,1.7485,-4.70548,-3.50215,9.40935,-8.0099,1.24435,-4.73778,-3.23712,8.06294,-1.13532,-0.57724,4.88983,7.10828,2.02202,-1.29516,3.30479,0
219.148,17,1,Right_Hand,5.37387,7.8716,0.81905,0.44772,-4.05819,-4.38516,0.0288,-5.55776,-1.33913,3.35508,-8.42852,-6.15762,1.24182,6.39086,4.68487,2.00633,0
219.152,17,1,Right_Hand,4.30895,-4.4449,0.79097,-2.3622,3.47088,3.44172,-0.05651,-5.01067,-1.05277,3.78369,-5.36692,4.76953,4.04763,2.12245,2.57466,-2.05131,0
219.156,17,1,Right_Hand,-1.51031,-3.38747,3.66494,7.66916,5.22712,2.97639,-0.2198,-5.6386,-4.45391,-2.25717,-0.90528,1.86733,-2.42019,-0.62574,-2.54112,-5.62246,0
219.16,17,1,Right_Hand,0.49722,7.96119,3.29278,-0.02135,-3.16582,8.66998,-5.18053,6.49304,-3.56469,4.60843,-2.13366,0.51938,4.89603,-2.1696,4.39133,4.51842,0
219.164,17,1,Right_Hand,0.80926,-0.3211,3.04685,-8.50196,-2.16661,-10.02434,-2.85858,0.24067,6.40339,-0.49197,5.83313,2.86236,-1.92814,-1.90048,4.74484,-4.57959,0
219.168,17,1,Right_Hand,0.75926,-2.17653,-6.67456,-11.17641,2.22627,0.88617,-3.02185,3.13107,-3.3935,-3.13268,0.6299,-0.15054,1.7524,-6.93209,-2.5866,-0.22215,0
219.172,17,1,Right_Hand,-2.53902,1.18059,4.47408,-6.14593,-0.71654,2.9971,-0.20778,7.212,-4.89356,3.18543,0.5054,5.622,11.08,-8.30864,-1.29638,4.90045,0
219.176,17,1,Right_Hand,1.68452,0.402,-8.18397,-4.66703,-6.17327,-8.48616,-1.99805,-2.11586,3.07865,1.42368,0.82836,1.27339,2.14845,1.10662,-0.76342,-8.49942,0
219.18,17,1,Right_Hand,-2.54525,3.33144,-6.50513,0.78611,-0.74579,-1.41043,4.74293,1.70352,-3.79112,-3.23903,-2.14081,-2.62645,3.09555,6.24785,-1.21542,-0.21345,0
219.184,17,1,Right_Hand,-2.92608,-4.96611,-4.01163,-6.09998,1.75129,2.57958,-1.88719,1.11006,7.4114,-0.83631,-7.553,2.06115,-6.56748,0.35878,1.49823,-7.8289,0
219.188,17,1,Right_Hand,-0.59371,-0.97029,-2.07169,6.55961,-7.40483,-7.25426,0.2236,4.47531,3.96538,-0.06814,0.45414,7.44966,3.31527,-1.57494,-3.64157,6.26525,0
219.192,17,1,Right_Hand,1.34719,-7.31341,0.14879,2.87848,10.79318,0.34719,0.39052,-5.81778,2.42601,-5.65089,-2.87804,-2.39281,4.88488,0.26871,0.58813,9.54662,0
219.196,17,1,Right_Hand,6.12835,0.98969,8.05482,2.64442,-6.29189,-9.73386,1.88486,-2.04071,-0.49538,2.30336,-0.73479,5.58163,4.19555,-6.39587,3.25861,-7.20741,0
219.2,17,1,Right_Hand,3.55028,-0.42495,6.41956,-9.34223,-7.12317,2.00306,-6.91235,0.84087,0.87148,0.99162,3.73647,-2.75263,-12.645,-1.61209,6.67749,2.18104,0
219.204,17,1,Right_Hand,5.55064,-0.51807,0.14306,9.54101,-2.60975,9.81631,-0.78541,-4.33747,8.6074,-3.84894,-1.42197,-6.58281,-4.53646,-1.56854,-0.92943,-2.17963,0
219.208,17,1,Right_Hand,8.86323,0.06568,-8.11759,-5.62722,-3.71517,-0.61552,-7.03413,-13.82536,-3.92492,9.1512,9.15944,-0.33594,-2.38055,2.99102,8.47267,-6.76396,0
219.212,17,1,Right_Hand,-2.92682,1.46904,-1.5057,5.14371,7.79754,5.38727,1.69529,-0.14709,9.7039,-0.30006,-6.042,-2.31037,15.70883,6.54996,7.58731,-0.47668,0
219.216,17,1,Right_Hand,3.55615,3.56846,-2.2137,-3.22933,-3.17871,14.3407,-0.11821,1.78057,4.4193,4.16077,-2.56235,-0.43317,-1.95991,7.41626,5.15809,-6.15039,0
219.22,17,1,Right_Hand,3.75611,-2.41541,0.96844,-0.28365,6.39261,11.7195,3.18961,-5.16899,-0.20694,-2.68486,-0.37699,-0.57523,-8.6562,7.78051,-1.16031,5.16404,0
219.224,17,1,Right_Hand,1.27955,-1.07024,-1.25046,1.7361,0.29122,0.933,3.08627,9.47809,1.07588,4.69246,-7.46197,1.74436,3.2739,0.61752,-2.57587,6.52204,0
219.228,17,1,Right_Hand,4.46401,6.50423,4.86642,3.61979,7.78692,-4.90399,-1.11233,7.30708,0.51075,7.03312,-5.19103,0.52339,10.65529,2.43183,-4.85115,5.77068,0
219.232,17,1,Right_Hand,0.43774,4.77508,5.49222,5.80547,2.74793,5.84492,2.67648,-1.32214,1.16849,4.77511,-3.60596,-2.35227,2.03036,-0.87474,10.40419,-1.65029,0
219.236,17,1,Right_Hand,3.35398,-5.83258,-4.65228,3.66033,3.45262,8.03909,5.9864,-3.46082,0.96201,0.97853,-0.66946,-0.09139,-1.37038,-17.97249,-5.6985,6.47354,0
219.24,17,1,Right_Hand,-7.08229,5.36615,-0.11266,3.85274,1.20522,2.49574,0.31709,4.77153,8.74893,-8.79218,4.34438,1.78633,1.46862,-2.7942,-5.33997,-2.00837,0
219.244,17,1,Right_Hand,0.01062,2.60349,7.44694,-6.86618,-1.15088,-2.68224,3.59857,7.79946,0.8041,14.8772,0.25791,-2.40644,-4.32505,-0.08928,3.8534,0.84906,0
219.248,17,1,Right_Hand,3.54177,8.98577,-1.26769,-2.35917,-1.74872,-2.41521,2.36032,8.27912,-1.03058,2.21432,6.08149,0.58338,2.98949,-12.55258,-0.03893,-7.08097,0
219.252,17,1,Right_Hand,5.14208,-5.98733,1.34726,-2.57767,4.34264,3.86116,2.83524,1.21666,-2.5539,0.49231,5.42623,11.97946,5.24942,7.89533,-0.29244,2.74962,0
219.256,17,1,Right_Hand,-4.30413,1.99805,-8.9084,2.36104,0.22291,1.59044,-6.90404,4.16754,1.42486,6.02964,10.1537,-8.84979,-11.15079,-5.62457,5.15246,-1.88467,0
219.26,17,1,Right_Hand,-0.40904,1.51062,7.19794,3.06237,-5.89317,-1.43643,3.9239,-0.24773,7.07756,2.03254,0.62646,-1.7131,-3.15308,-0.47969,8.75554,-4.41168,0
219.264,17,1,Right_Hand,-5.31592,10.19337,-4.62581,-8.94227,-3.98089,-9.1206,0.99479,0.05296,-4.43468,-1.82164,-0.06701,-7.97183,-0.54832,2.6763,1.96681,1.90729,0
219.268,17,1,Right_Hand,-1.93918,1.0828,3.62708,-1.94059,-0.08848,-3.16343,-2.03449,-1.1666,1.43755,2.37192,-1.06276,6.49907,-3.37891,0.91602,0.3381,-1.07962,0
219.272,17,1,Right_Hand,1.5797,2.14318,0.6907,-0.14921,-3.20057,-1.55821,-3.26447,-3.4066,-5.09732,-4.59721,-0.03389,-2.97704,-3.50708,2.81311,6.71729,5.89387,0
219.276,17,1,Right_Hand,5.17744,6.15657,-0.73422,0.40751,4.88635,-4.00289,-2.99775,-2.3174,9.65781,-6.04736,-1.89321,-1.45709,3.28148,-1.26643,-4.616,-10.78318,0
219.28,17,1,Right_Hand,4.51884,8.61575,-9.58504,-2.21844,-1.31045,-12.47243,3.29519,-4.35704,0.77938,-3.94741,-5.86594,-6.23305,1.8743,-4.78256,5.03074,3.67597,0
219.284,17,1,Right_Hand,1.11381,-3.77565,-5.06987,3.42621,1.44893,6.72059,3.90129,-8.64841,4.13147,2.55456,0.80772,1.2519,-8.02245,9.05377,-4.44595,-9.85067,0
219.288,17,1,Right_Hand,-3.25449,-2.70597,4.37744,-4.40353,3.59449,-1.82724,1.44402,-2.12258,3.74406,-7.76298,6.27242,5.59265,-4.42581,7.53512,9.5555,2.91268,0
219.292,17,1,Right_Hand,-0.69671,1.50138,-0.07251,-6.32241,-0.80237,1.58092,-0.68655,-0.59114,-6.74152,-9.92711,-2.53309,-0.49303,3.92804,10.18963,-2.73518,-1.87054,0
219.296,17,1,Right_Hand,12.68595,5.65688,-2.27585,1.29403,3.46732,-1.94898,-9.08335,-8.86761,-10.91397,-1.66622,-10.42048,1.88342,4.0339,4.86133,-4.34446,-0.64588,0
219.3,17,1,Right_Hand,-6.99288,-7.61885,-0.32874,-1.37878,3.70959,-3.48086,0.69569,6.36109,-5.36789,-5.57675,2.28985,3.35835,4.01048,0.64514,1.16267,8.83331,0
219.304,17,1,Right_Hand,-6.03872,-2.20026,-1.549,7.62193,-3.27089,1.19531,3.10108,-6.71148,-6.46258,5.04008,2.04517,2.45032,-6.02812,3.10265,-0.46221,2.31405,0
219.308,17,1,Right_Hand,0.87575,10.75781,-7.28285,8.0724,10.96821,3.29704,-1.43418,-4.87666,-7.80367,0.0647,-6.34417,5.82107,3.79215,5.96198,2.63759,-0.82448,0
219.312,17,1,Right_Hand,3.53398,-6.16185,0.36426,4.4138,-0.92784,4.95718,-3.47961,4.08143,3.38732,-3.97696,-1.20898,-3.82861,-1.12438,-7.10834,-0.10408,-7.99909,0
219.316,17,1,Right_Hand,4.31775,-4.3775,-3.53531,0.98953,11.63474,1.97032,-0.27918,-4.28855,-0.86214,4.67512,-2.84096,2.85991,4.24659,-5.68676,-9.29642,4.27725,0
219.32,17,1,Right_Hand,1.44075,1.00215,3.43508,5.57536,-1.95383,5.70771,10.75531,7.78056,-5.48559,2.5436,0.81827,-0.70249,2.52938,-3.25434,-2.88039,2.52719,0
219.324,17,1,Right_Hand,-7.59749,-2.65049,3.26579,1.2573,10.53676,6.66731,2.16518,-0.40368,-8.10049,0.63138,-12.12229,1.48266,-1.14277,-3.67719,0.81294,5.55514,0
219.328,17,1,Right_Hand,-1.09796,5.12732,13.61346,6.97173,-0.08042,8.98072,8.45926,-8.35884,-9.10129,0.05402,8.09955,-1.14571,5.29436,4.29945,-3.36412,3.32349,0
219.332,17,1,Right_Hand,-8.82874,11.5981,1.05156,5.71841,0.55193,5.2954,12.86313,-2.26398,-7.00618,0.69571,-0.51782,4.34025,-3.25864,-6.78559,-5.1749,2.72802,0
219.336,17,1,Right_Hand,1.97472,1.0613,10.97364,1.07673,1.63534,6.86447,-6.97047,-8.22878,-0.10768,0.24198,0.4673,-1.42647,-2.89665,5.58424,7.93141,5.78906,0
219.34,17,1,Right_Hand,2.27899,8.76818,-5.04572,-0.98372,-6.59226,4.1596,-7.60994,6.75157,-1.18563,-5.05585,-3.30385,-0.64841,5.16766,-6.51415,1.48344,1.42259,0
219.344,17,1,Right_Hand,-0.63144,-6.24417,-1.0589,-5.5768,3.53995,-8.28279,-3.60699,-3.60799,-6.03441,6.38142,0.01253,4.87668,-1.40663,5.86104,-5.89424,-4.34193,0
219.348,17,1,Right_Hand,-5.91491,3.50725,4.19089,-5.7989,6.28464,12.745,-9.18643,1.82091,-1.39186,9.0818,-5.70143,4.84144,3.97886,-5.18598,-0.46381,-4.70823,0
219.352,17,1,Right_Hand,-4.09474,-6.76742,-1.3663,-8.50778,-0.92883,4.28966,4.67406,2.9097,0.08547,0.26582,-6.55097,4.21524,1.89076,2.99076,-4.43751,-8.69989,0
219.356,17,1,Right_Hand,-8.11597,-2.15726,-3.28651,-11.38624,-3.68362,9.84094,4.52016,1.88714,3.24799,-3.97001,-1.66069,1.84241,-10.78112,-5.54185,-1.45879,-5.32931,0
219.36,17,1,Right_Hand,-0.25714,4.8471,5.54217,-10.79906,7.73899,-0.9963,-3.14142,1.12267,-3.35118,0.90891,3.39329,-1.22293,-4.4777,6.3432,12.80564,3.1831,0
219.364,17,1,Right_Hand,15.8412,-4.13123,2.10455,5.92963,2.02125,5.62525,3.15668,-1.70616,-0.21854,0.20713,5.93971,5.43705,-2.6805,-1.20645,1.75209,-9.49588,0
219.368,17,1,Right_Hand,-0.51044,7.60572,-2.23945,-0.86945,-14.96062,-3.75256,0.25243,6.65363,-2.10263,10.68927,6.3494,0.80889,1.03876,0.43022,2.74295,-3.15109,0
219.372,17,1,Right_Hand,-2.10064,2.79942,0.60487,4.10901,8.8228,-6.39649,2.19944,1.82587,-3.68978,-0.48096,-1.44901,0.96473,-6.87108,-5.36166,-2.5611,5.06085,0
219.376,17,1,Right_Hand,1.08454,-6.70376,5.00367,-7.43205,-4.18977,3.06235,-1.71257,-1.48489,2.41528,-4.23567,-0.85744,-1.49225,4.87995,3.36456,-0.1866,8.55038,0
219.38,17,1,Right_Hand,-5.75224,7.83472,-2.29818,-0.1707,3.21841,-0.60714,6.08439,3.20905,5.37323,-5.58694,-6.04088,0.51959,-3.90159,1.06543,-1.1836,-3.1638,0
219.384,17,1,Right_Hand,-5.57946,-2.34039,3.77896,-7.32904,2.34202,0.83294,-2.11295,5.60062,-3.77383,1.46186,0.1403,9.79169,11.52405,-12.35951,-6.31469,-1.65474,0
219.388,17,1,Right_Hand,-3.09463,-1.27846,3.07705,-14.71003,-0.51461,-3.94421,-0.41284,-3.82494,0.21417,-2.3268,-11.59546,7.16655,3.9037,1.79204,-5.15469,0.7791,0
219.392,17,1,Right_Hand,4.42511,-0.88872,-1.35089,-2.1878,5.46971,-6.23645,1.39481,-2.67154,-8.34327,-4.5552,6.77896,-5.57001,-4.86577,6.3101,2.96963,6.60496,0
219.396,17,1,Right_Hand,1.66786,-10.2945,-2.08243,-7.35217,2.74443,-3.49849,-2.93891,-2.17875,4.353,1.7594,0.03274,-2.23363,4.94186,-3.53963,3.73421,0.80733,0
219.4,17,1,Right_Hand,-0.79669,-0.24044,-3.99032,0.86598,-1.48277,-7.14875,-0.71676,-3.98502,10.24756,5.14572,3.9266,-5.91035,9.88861,1.76754,-4.20766,-0.78831,0
219.404,17,1,Right_Hand,3.74433,1.56003,5.18953,-0.34617,2.68913,1.04457,4.51039,2.06365,-3.25042,2.18961,1.74297,5.30434,-3.72815,3.70655,-1.24979,-1.81836,0
219.408,17,1,Right_Hand,8.54309,-7.71118,-3.06218,9.50991,-1.72272,1.47734,-1.01717,3.5783,2.43906,2.47268,-3.77685,3.13203,7.94069,3.61925,-2.43685,3.06138,0
219.412,17,1,Right_Hand,3.68085,-0.72403,-1.4381,4.39128,5.41468,3.05722,-8.362,3.59745,-3.81593,2.83818,1.64432,0.77572,2.32675,-9.85315,0.16961,2.42511,0
219.416,17,1,Right_Hand,-5.0897,3.84089,1.02054,2.64219,-3.98414,5.96241,5.03854,-0.09033,-7.70541,-3.83719,3.49709,-2.80651,0.56715,0.08614,1.50979,-1.88759,0
219.42,17,1,Right_Hand,-9.41676,1.66943,-7.56627,-1.80448,6.60968,6.044,4.47389,-5.72827,3.21023,6.60373,3.24466,-1.78153,-5.09507,0.5565,2.4103,4.75919,0
219.424,17,1,Right_Hand,-8.72187,-2.95714,0.84956,2.38126,5.66478,-4.27275,6.38775,-7.95204,-6.26324,5.7378,1.8991,10.18726,0.36576,2.87963,1.12163,2.40878,0
219.428,17,1,Right_Hand,4.34512,8.75602,-7.04748,1.93362,6.96721,13.64425,7.25166,3.0046,0.59166,2.26903,2.31835,-9.73522,6.60561,-0.25637,3.77239,-2.47985,0
219.432,17,1,Right_Hand,-3.78899,11.50558,0.81291,-2.20441,4.15401,-3.26945,-11.78406,-6.56027,-2.78571,-0.23959,1.87961,2.93207,-6.4442,9.58652,9.92499,-6.66184,0
219.436,17,1,Right_Hand,4.09189,2.37955,2.27995,-6.7292,-1.40707,5.66554,-2.58453,-10.11878,-4.99938,2.77078,0.98838,0.18032,3.04727,3.0997,-6.93924,9.56448,0
219.44,17,1,Right_Hand,-2.2739,2.49253,-5.33703,11.59552,7.00425,-10.36328,-11.53372,-0.03117,-3.03163,0.42601,-3.8924,8.85671,1.0252,-2.84505,0.09674,-0.96609,0
219.444,17,1,Right_Hand,1.94027,-0.72224,-0.02281,5.04018,1.46501,0.9738,5.34958,0.49104,-0.12607,3.47195,-3.73596,-6.10875,-6.51738,-3.18914,2.86164,-0.20886,0
219.448,17,1,Right_Hand,3.50539,0.60662,-3.69394,1.04618,-1.44859,0.61937,-18.4854,-5.90353,-1.61482,-0.41864,-3.93419,-4.40344,0.21245,0.84007,-5.03441,-0.80705,0
219.452,17,1,Right_Hand,-3.91418,0.70652,2.95606,1.0374,-0.47953,0.55236,10.97275,-7.95248,-2.94127,-7.76591,5.49089,1.07652,-1.23092,1.17098,14.83929,-4.77143,0
219.456,17,1,Right_Hand,4.11388,-1.50205,-6.14807,7.50594,2.62246,-2.5711,2.00725,10.40862,1.85266,2.1826,-4.28626,4.95653,1.61235,3.99914,-5.99559,-1.91253,0
219.46,17,1,Right_Hand,-3.29867,-3.17918,-2.4305,-6.33402,7.67622,0.89033,-4.53811,-8.06442,2.77353,3.50898,0.9831,-6.24246,-14.71335,2.03188,-6.33317,5.1548,0
219.464,17,1,Right_Hand,-3.51003,0.64103,-3.64822,-0.08029,-5.34715,-15.17457,-6.66528,2.20036,6.69878,-2.75765,2.14971,3.55801,-1.33355,2.09392,5.88347,4.69146,0
219.468,17,1,Right_Hand,4.10547,-4.32435,1.07535,1.79837,-6.89813,-0.31047,0.40983,0.26328,2.8698,-8.19408,-0.67933,-3.80913,-8.10913,-4.37199,-4.29372,-2.79799,0
219.472,17,1,Right_Hand,3.16047,-2.7396,3.08055,0.19142,-4.04049,1.11045,0.01234,-4.1929,-5.84912,-1.8019,-7.79043,4.01575,1.70602,-0.70039,-3.56158,-3.266,0
219.476,17,1,Right_Hand,2.30005,-4.68253,-2.45777,6.03797,4.96422,6.30902,-5.43486,-3.63814,1.0533,0.08958,-7.8709,2.44787,-0.68263,0.83324,-0.88006,-14.74006,0
219.48,17,1,Right_Hand,-5.51388,3.2198,1.82698,0.42159,-0.01681,-3.52738,-1.50444,5.20958,-0.5981,-0.14547,-1.83444,-10.88718,1.313,-7.09533,8.48096,-9.51896,0
219.484,17,1,Right_Hand,-1.92035,6.71875,-1.02988,0.99044,-10.78848,4.3055,0.28561,5.18797,8.32611,-1.22035,2.60181,-4.16292,1.86275,-4.67752,4.08885,0.66199,0
219.488,17,1,Right_Hand,3.44517,3.85698,-7.64157,0.48518,-3.57256,-3.81076,0.37468,3.08194,-3.40541,-0.80444,-3.57897,0.09646,-2.78477,-8.44868,0.45078,-2.24569,0
219.492,17,1,Right_Hand,11.41863,-3.3618,4.09913,3.23192,-5.38914,4.70855,-1.15532,-4.17849,-3.55687,-6.38697,2.51005,5.89968,11.35306,4.15378,1.05192,-11.85776,0
219.496,17,1,Right_Hand,9.05582,-3.14753,-4.83461,-1.53986,-4.68553,4.96628,2.92898,2.83573,1.28338,-5.83265,-2.80344,8.37586,6.57186,7.61183,7.05408,-4.33542,0
219.5,17,1,Right_Hand,-2.33965,-4.51257,-3.56497,-1.69217,0.58106,-0.2024,13.26356,3.02258,3.61336,14.65664,-7.84184,0.65558,-0.75799,-2.75239,-1.15614,10.54747,0
219.504,17,1,Right_Hand,-3.29556,-2.38884,4.12401,-6.5666,5.71931,3.2192,-3.68152,10.84332,5.23818,1.0807,-1.73695,-8.25171,0.05971,6.13128,-8.21527,1.45248,0
219.508,17,1,Right_Hand,8.64967,-0.9878,-6.09137,2.68473,-2.68112,-1.13242,-5.18069,0.59166,-4.08453,-4.01669,4.47234,-6.20669,-0.73181,-5.51111,-3.95853,-5.81201,0
219.512,17,1,Right_Hand,3.00347,9.03289,-1.89257,4.2492,7.20594,-1.54608,-2.9344,9.36777,-3.50841,2.45406,6.9996,7.2267,2.83985,9.13975,2.61129,5.63825,0
219.516,17,1,Right_Hand,-2.33907,-0.81288,1.30973,-7.02727,1.61029,6.35063,1.0356,-3.62297,-4.31958,6.42452,-10.21878,-4.82805,-4.58223,4.77114,2.84348,1.19158,0
219.52,17,1,Right_Hand,0.63341,-0.5258,2.53096,-5.5297,-3.25613,-2.09504,14.07054,0.27818,2.1431,1.72372,-0.92169,3.3172,2.67491,6.43038,-12.71497,1.72219,0
219.524,17,1,Right_Hand,-6.24679,-4.81457,1.32624,1.82145,-0.42163,5.35879,-6.90784,4.8708,-4.12443,3.23331,3.28149,3.18274,0.13442,3.07405,-1.48228,-2.74817,0
219.528,17,1,Right_Hand,5.04495,7.23345,1.93548,-5.53156,1.24063,-1.96533,3.7949,2.64656,0.98284,-8.30481,-1.26012,-1.79307,9.45271,1.09894,-0.62156,11.49203,0
219.532,17,1,Right_Hand,6.99922,0.16066,2.56217,-7.52061,0.95144,8.51377,-3.5586,-1.40829,2.07034,-1.68467,7.49639,-3.85479,2.72947,1.44208,2.73696,-3.85971,0
219.536,17,1,Right_Hand,7.70039,-4.38731,1.31191,-7.74083,6.80354,-0.23827,2.45931,3.27621,-1.92266,1.22853,4.03186,5.81487,-6.61657,-0.30091,-2.31385,2.94245,0
219.54,17,1,Right_Hand,5.6291,2.99468,2.02947,1.41789,-5.34298,-0.02593,0.44283,-2.32718,-0.31996,0.84298,-0.06154,11.42721,7.32396,-6.35763,5.23745,0.61193,0
219.544,17,1,Right_Hand,-1.60198,1.30877,2.45645,0.46622,10.27909,5.54627,0.63769,2.37821,-3.51105,1.9897,-0.51923,5.69385,-2.36679,2.07048,-0.4191,2.65656,0
219.548,17,1,Right_Hand,4.47073,8.63387,-0.79351,5.25034,-2.70334,4.98473,-3.69781,-1.7007,4.51171,-2.62811,-0.03157,2.89203,2.91256,7.37541,8.5836,-4.9423,0
219.552,17,1,Right_Hand,7.30369,-0.52335,-0.4077,7.14455,-6.65515,-6.9215,3.4786,-0.91248,-3.29282,0.44781,-6.3094,-1.88583,1.41483,-1.41304,-0.59197,-3.91661,0
219.556,17,1,Right_Hand,4.72545,5.84694,-2.82407,4.37608,-6.43194,-2.17987,-2.02433,1.39921,-0.29339,-5.1814,-3.51947,10.44393,-6.70967,10.4866,-1.97405,9.67868,0
219.56,17,1,Right_Hand,4.26631,2.75856,2.76344,-2.12427,-0.47081,-0.90005,-12.69682,-6.4901,-3.54966,-0.13063,3.95703,0.74102,-3.62288,0.4991,3.35765,-8.25457,0
219.564,17,1,Right_Hand,0.95622,-4.03957,-7.42064,2.00414,-6.59071,1.04121,3.30885,3.62832,5.16842,-4.42889,-11.55883,1.53292,-4.82334,-1.51367,9.42139,-3.22218,0
219.568,17,1,Right_Hand,-4.52932,-6.56299,-2.68033,2.42907,-1.24506,-1.18502,4.1476,-5.13814,11.83336,-0.78631,-2.27876,-7.25713,2.66609,-3.16039,0.99771,12.42278,0
219.572,17,1,Right_Hand,9.27663,-3.67739,-2.17105,-6.82495,-4.1004,-4.98777,-4.55252,1.23497,-5.7551,4.96773,-2.29907,-0.2677,-0.70115,5.52055,-3.42621,-2.79211,0
219.576,17,1,Right_Hand,-0.18326,5.66412,-5.03744,1.6862,-2.53931,-10.45969,-5.42626,-5.16402,-0.36663,-4.77818,5.60525,1.4363,0.41954,3.47947,1.10851,0.70849,0
219.58,17,1,Right_Hand,6.07101,4.47342,-0.22445,1.96965,-2.72193,-5.4401,-3.31028,-1.70442,-0.60396,0.87007,7.64072,-4.45663,9.99743,-6.83733,-0.16651,-6.62268,0
219.584,17,1,Right_Hand,12.39003,-3.7475,-4.0289,-6.22374,-6.57785,-2.27614,-10.80073,5.50194,5.26429,-5.69949,9.55939,-1.11308,-1.18533,-0.88355,-0.18706,0.29137,0
219.588,17,1,Right_Hand,4.54213,-6.00687,-7.6185,-10.00859,-1.94513,-0.33213,0.892,-7.17266,0.14687,0.84793,-8.68525,-4.50218,-2.47333,-8.73013,9.1951,-0.12815,0
219.592,17,1,Right_Hand,5.87452,1.42185,-1.06687,3.2197,-8.46635,-0.28178,6.90594,1.15854,-4.45197,5.49148,6.70518,-7.24407,3.84115,4.32032,3.38643,4.49859,0
219.596,17,1,Right_Hand,-4.67806,4.13754,-6.40053,5.27947,-5.09205,-3.581,-4.08178,-2.62654,-0.89962,1.07492,1.57746,-4.00703,10.70057,2.39388,1.47404,-9.3549,0
219.6,17,1,Right_Hand,-3.63702,1.34728,-0.41611,-0.49239,3.93781,1.57258,-0.21802,-3.90579,5.57952,3.55281,0.50452,-10.97811,-5.224,1.19896,-5.94078,0.90344,0
219.604,17,1,Right_Hand,6.32487,-1.19119,8.92832,4.58067,-8.76987,-1.07336,1.74906,-0.84413,0.94506,0.69429,-0.08932,-1.51001,2.58495,4.20816,-7.53632,3.46843,0
219.608,17,1,Right_Hand,-2.74791,-2.94343,-1.01756,4.78144,-2.22188,1.99072,-6.74733,-2.26939,0.42337,0.5417,-5.92264,2.33409,-5.16362,2.90695,-6.6321,9.68503,0
219.612,17,1,Right_Hand,-6.70682,-6.52698,2.52792,13.25626,8.65996,7.58346,4.37065,11.36034,6.96904,6.68427,-2.41048,-5.32217,3.51655,6.05156,4.60808,-1.08074,0
219.616,17,1,Right_Hand,-8.30394,0.88799,-0.21752,-2.71381,5.05564,2.12694,10.51134,-0.58563,-0.07543,7.6401,1.60614,7.39444,-8.38861,3.53698,4.69999,7.41646,0
219.62,17,1,Right_Hand,-1.08323,-6.85537,-3.16723,4.27518,8.97245,0.40963,0.64148,6.19727,3.87896,0.78904,2.1949,3.45341,0.16254,4.17554,-1.44185,-1.56431,0
219.624,17,1,Right_Hand,-1.14649,-5.51514,2.73194,10.54384,-11.33827,0.03596,-2.59618,3.67527,-2.15291,-9.85101,0.11223,3.73564,5.75088,-0.23752,-6.01601,-2.18888,0
219.628,17,1,Right_Hand,4.98939,0.5439,-0.15027,-3.14423,-0.11778,-3.33076,-0.11734,7.78732,1.57398,2.27488,-3.28134,-3.52467,0.60296,11.066,4.3005,6.85838,0
219.632,17,1,Right_Hand,-4.94562,5.16868,-3.34258,3.97676,1.53494,1.44668,6.91285,5.62361,5.98282,1.49703,-1.06171,0.98445,-1.42866,-0.30193,2.91867,1.80659,0
219.636,17,1,Right_Hand,6.88725,1.71887,-0.27565,6.81707,-0.18952,6.86278,-0.54251,11.40131,-4.25236,0.34166,-7.66239,-5.93588,-1.39072,3.20546,-2.63706,13.10454,0
219.64,17,1,Right_Hand,-6.06307,-3.31803,2.40655,-2.08032,-9.26075,8.94555,1.5689,-10.63883,2.76151,-1.06978,-2.01165,0.59006,-8.10328,-3.14921,-5.99019,-7.43581,0
219.644,17,1,Right_Hand,-5.92982,-0.41831,2.71995,-10.16616,-3.56641,-6.99009,-1.71599,-1.60675,-8.01539,3.88698,5.23876,5.77474,-3.99713,-4.0606,0.38811,2.46551,0
