timestamp,trial_id,class_label,class_name,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,event
301.768,24,2,Feet,-0.25489,-4.305294,-2.905393,-3.256573,8.731079,4.305252,0.538814,-0.644259,1
301.772,24,2,Feet,-2.677567,-6.534948,3.702544,0.181617,8.203577,3.069676,-6.414347,-6.733862,1
301.776,24,2,Feet,0.256723,-6.632879,-6.973552,0.745542,-2.12599,-6.292311,-1.086618,0.355159,1
301.78,24,2,Feet,2.623379,-7.651826,6.495775,-4.98597,9.034217,7.928624,-2.60169,-7.15736,1
301.784,24,2,Feet,4.493446,-2.48475,6.491601,2.578202,-2.972272,1.63431,0.328192,-0.507852,1
301.788,24,2,Feet,-10.589418,0.317276,-3.186993,3.855049,7.658473,2.890731,-4.225589,9.122998,1
301.792,24,2,Feet,2.533046,0.819659,-4.407211,6.235834,0.210757,-6.381236,-6.579759,5.744283,1
301.796,24,2,Feet,-3.372452,3.91615,6.038312,0.440218,1.223776,1.753971,7.927775,-9.355558,1
301.8,24,2,Feet,5.789909,-8.683975,-0.152515,1.821952,1.68296,-3.260258,-2.129327,2.595504,1
301.804,24,2,Feet,4.661766,3.922298,0.012565,-4.598866,-5.759005,9.880134,2.944336,9.427243,1
301.808,24,2,Feet,4.627976,6.215618,1.421129,-3.160896,-4.551805,0.340916,12.096152,-7.022695,1
301.812,24,2,Feet,-2.918414,1.668628,2.047033,5.545859,-2.301095,-0.178493,-4.929758,-12.483359,1
301.816,24,2,Feet,-6.964561,4.469422,4.859563,-3.747666,-0.820439,-7.512557,2.273759,-4.335851,1
301.82,24,2,Feet,6.355494,-5.781624,-1.273003,-2.780714,0.365775,0.484959,-0.09512,5.640643,1
301.824,24,2,Feet,5.844604,1.481656,2.833925,-2.06015,7.376775,4.957239,-1.385241,-5.656964,1
301.828,24,2,Feet,-10.018145,6.088781,4.546497,-4.029282,-0.619189,-4.506483,-3.544086,-7.6566,1
301.832,24,2,Feet,6.875632,8.442991,-3.13011,12.44394,4.301693,0.00021,-0.374108,-4.699006,1
301.836,24,2,Feet,1.774381,2.424469,-4.402837,-3.998235,12.547831,4.523175,-3.9359,-4.541488,1
301.84,24,2,Feet,0.659753,-0.380342,-3.129024,1.722794,-7.817521,-1.177414,13.648584,-6.194572,1
301.844,24,2,Feet,-4.112143,-0.51132,-2.619934,-5.816477,-2.665723,2.27716,0.442798,10.468989,1
301.848,24,2,Feet,5.071717,-1.193235,-8.283235,-9.535932,-1.91427,0.636246,-0.611761,5.546065,1
301.852,24,2,Feet,-2.29989,-0.250274,-2.849824,-0.044215,-3.310196,-3.010427,9.12083,-3.489096,1
301.856,24,2,Feet,-2.323157,1.136819,-7.455956,5.415136,-7.973302,1.759067,0.452813,3.274164,1
301.86,24,2,Feet,-10.680706,0.119116,-0.501737,13.084377,3.440012,-3.67182,2.308087,-2.278445,1
301.864,24,2,Feet,-3.719963,-1.764892,-1.128087,-2.573898,-3.092418,3.731276,-5.993927,7.902613,1
301.868,24,2,Feet,-4.959766,0.321596,1.581966,8.489562,-7.104549,5.430712,2.661433,6.466648,1
301.872,24,2,Feet,-10.384478,-3.584815,-1.641472,3.21335,-2.019009,3.040653,-0.570244,1.577814,1
301.876,24,2,Feet,7.794339,3.352166,6.77228,-7.147971,-4.447801,-10.419799,7.944392,-7.584686,1
301.88,24,2,Feet,-0.623865,-3.414809,-5.09837,-3.72697,-5.77628,-9.094476,-0.509651,-3.820765,1
301.884,24,2,Feet,-7.128475,-6.308164,-2.158169,-6.056435,1.366661,2.829756,-1.035383,10.104194,1
301.888,24,2,Feet,-4.81904,-5.442651,-5.945046,-2.265516,-10.117077,-10.329207,1.159951,0.661453,1
301.892,24,2,Feet,-2.904085,2.94754,-2.682661,1.50854,4.339949,1.564211,-3.825706,-3.271714,1
301.896,24,2,Feet,-2.981472,-6.200356,4.184397,2.736023,6.383605,0.496797,-8.002802,-4.685391,1
301.9,24,2,Feet,4.003009,0.53734,-4.428404,1.416736,-0.832935,10.808674,-1.935405,2.571197,1
301.904,24,2,Feet,-1.346322,5.656527,-2.358853,-1.490067,4.651564,4.751144,-3.009001,8.2298,1
301.908,24,2,Feet,0.493039,-0.05947,-7.599149,4.161296,-2.963057,4.33824,2.866672,-2.957049,1
301.912,24,2,Feet,-1.323697,6.38473,-4.982609,-3.285258,-5.547123,-2.26133,1.053124,4.9765,1
301.916,24,2,Feet,5.814423,-0.634037,-3.664544,3.339561,11.102913,0.522568,-0.481376,-9.679836,1
301.92,24,2,Feet,6.888218,-9.973429,4.56003,2.292439,-4.182981,-0.92151,5.256216,5.750399,1
301.924,24,2,Feet,-0.668994,-1.716449,-1.899373,-2.417379,6.055261,6.075252,-5.305668,1.939097,1
301.928,24,2,Feet,-4.731139,2.90556,2.383479,-7.222236,-5.103767,4.021959,-0.350914,1.903265,1
301.932,24,2,Feet,-0.54766,5.924196,-6.836413,-3.972281,-2.571549,0.366408,7.816195,-7.820033,1
301.936,24,2,Feet,-15.550008,0.433081,5.916099,-0.875409,-8.137237,-5.277557,-6.850925,-3.344029,1
301.94,24,2,Feet,1.567873,1.766819,-0.323958,2.711779,0.583803,-1.284174,-0.420237,13.14871,1
301.944,24,2,Feet,-6.794757,7.363773,-4.678433,3.19784,-0.634617,-1.439683,10.659711,2.059354,1
301.948,24,2,Feet,-1.105064,2.659835,0.725158,-0.14165,-0.855762,1.055389,0.175306,3.814364,1
301.952,24,2,Feet,2.358084,-9.285069,7.034624,0.143304,0.527848,-0.595067,-9.563061,5.741418,1
301.956,24,2,Feet,-2.851463,-6.717222,8.698181,-0.280683,-1.67158,3.534035,-2.867015,0.720654,1
301.96,24,2,Feet,-2.19222,-0.353775,-0.083345,-5.618544,6.342934,5.119883,-2.113678,10.920429,1
301.964,24,2,Feet,1.28993,0.773284,14.073518,12.736723,-6.710432,-1.614318,1.782853,-4.815194,1
301.968,24,2,Feet,-2.790594,10.409735,6.612099,-6.202519,-1.717924,-2.339855,-10.029914,-6.228983,1
301.972,24,2,Feet,4.621881,6.633659,1.716763,3.302483,2.107937,1.373163,-3.520054,-6.044824,1
301.976,24,2,Feet,3.864553,-3.372524,2.130858,3.842628,-0.741432,-1.657388,4.633367,1.856981,1
301.98,24,2,Feet,2.836805,0.742997,-5.017221,2.492364,12.511967,-2.710697,-2.465389,9.029192,1
301.984,24,2,Feet,-3.151503,-1.062647,-5.333122,2.293469,-5.326589,-7.504163,-1.51084,3.746486,1
301.988,24,2,Feet,2.867355,11.597125,-0.432615,0.429376,4.279898,8.588044,-6.780289,-1.720028,1
301.992,24,2,Feet,-3.714747,-7.483101,7.810822,1.96061,-6.624397,-4.843975,-0.133594,6.112518,1
301.996,24,2,Feet,-0.436315,0.885539,0.590924,-1.460366,7.211852,-11.910841,1.407592,-9.406421,1
302.0,24,2,Feet,-13.178994,-3.805261,0.020745,-2.939368,-2.318945,-0.823786,5.221769,3.224211,1
302.004,24,2,Feet,5.785971,-3.919799,-1.784517,3.91753,4.010719,6.619038,-8.935271,1.029496,1
302.008,24,2,Feet,8.634326,6.117411,-0.165786,-0.58818,0.744651,-1.999191,-1.537938,4.116137,1
302.012,24,2,Feet,1.124024,-6.74366,5.43382,-0.520614,-0.607103,7.217203,0.544075,-3.491236,1
302.016,24,2,Feet,-7.90806,-2.988131,5.473119,-1.68306,5.24991,2.536995,-13.831315,-5.50252,1
302.02,24,2,Feet,-1.088372,1.85832,6.742585,3.902057,9.736065,3.773784,2.959702,3.246936,1
302.024,24,2,Feet,0.355321,5.865478,-1.100179,1.389618,-4.289897,-4.854448,0.305265,-0.33005,1
302.028,24,2,Feet,0.080127,6.280232,5.60037,-7.671374,-4.003238,9.139654,7.070948,1.6536,1
302.032,24,2,Feet,12.705021,7.579847,5.403966,1.129522,-6.391188,-0.731205,-4.750532,-2.766868,1
302.036,24,2,Feet,-1.222757,3.386923,-16.236618,2.911422,9.034611,-6.412361,8.981541,-5.317912,1
302.04,24,2,Feet,-2.886725,-4.478212,-1.143616,-0.470907,3.743049,6.367695,5.812927,-3.667574,1
302.044,24,2,Feet,0.814905,5.974267,0.183382,8.761035,-2.895219,2.578791,-3.114133,-1.269663,1
302.048,24,2,Feet,-0.713784,-0.362509,-2.226035,3.376485,-2.228939,-7.583327,2.673556,2.316438,1
302.052,24,2,Feet,-3.747266,11.102223,-6.964167,0.231405,-8.337313,8.999598,-2.863587,-5.760311,1
302.056,24,2,Feet,-8.808745,4.227174,8.041587,-0.133046,5.680739,4.082537,-5.702073,11.473996,1
302.06,24,2,Feet,3.661801,2.110604,0.785286,-0.74829,-0.176519,-4.90242,1.713981,4.486987,1
302.064,24,2,Feet,-4.321057,0.066641,-0.828653,-5.481479,-1.013233,4.730607,-4.634822,-0.453581,1
302.068,24,2,Feet,-5.032241,-5.210077,9.590598,1.968415,1.769039,11.522192,-3.69595,2.402282,1
302.072,24,2,Feet,-4.05526,-1.459624,1.530203,-3.934391,-3.897837,-1.32353,3.432738,-3.430028,1
302.076,24,2,Feet,-7.30957,6.735652,9.049063,0.354865,3.230059,0.101352,-4.582504,2.890487,1
302.08,24,2,Feet,3.280147,-0.101064,-0.731609,2.707773,-5.258788,1.25935,7.34928,3.970543,1
302.084,24,2,Feet,2.612311,-1.239956,2.992355,1.878203,-9.913805,1.731165,0.111982,8.318245,1
302.088,24,2,Feet,0.949801,-3.735029,2.464435,0.473721,-3.604294,0.930196,-0.759884,-7.040049,1
302.092,24,2,Feet,3.548849,4.148241,0.088037,9.450314,-0.17289,1.756434,3.764908,2.12064,1
302.096,24,2,Feet,2.158191,4.252483,8.774176,1.540051,-1.53272,5.560314,8.973421,1.852454,1
302.1,24,2,Feet,2.938926,-0.925333,-3.78154,-3.73992,4.513275,7.54151,8.707535,5.325509,1
302.104,24,2,Feet,9.122241,6.17013,-3.052902,7.049427,1.24771,-8.569779,-3.408627,-2.775109,1
302.108,24,2,Feet,4.90884,1.341626,2.024705,-4.308186,-6.41498,-5.376856,-1.372745,1.942568,1
302.112,24,2,Feet,0.878632,-11.69362,0.302399,-2.333285,3.443343,-5.891703,2.287685,0.425696,1
302.116,24,2,Feet,-4.668514,7.590181,6.625903,-0.644859,-0.038103,-1.815903,-8.708136,-1.434151,1
302.12,24,2,Feet,-7.979615,4.384239,0.504512,1.35159,5.63909,0.66704,-5.293588,-6.222886,1
302.124,24,2,Feet,-8.797241,-5.650455,-5.368148,-2.623297,-6.907523,-9.076975,0.17571,-7.40308,1
302.128,24,2,Feet,4.73169,-4.003188,2.942759,-4.228649,-2.050417,4.017161,-12.966188,0.547145,1
302.132,24,2,Feet,-2.789545,8.093313,7.313893,-6.143612,-6.601947,7.183129,5.168571,-2.147612,1
302.136,24,2,Feet,0.396306,-9.078775,2.574359,0.010996,-6.267637,0.758052,-2.564484,2.827971,1
302.14,24,2,Feet,-4.765161,1.105388,-1.213418,1.691976,1.832555,-3.352167,5.802547,7.168261,1
302.144,24,2,Feet,11.02755,-3.187694,5.812898,-7.578216,15.083408,-1.858178,6.379134,-2.314109,1
302.148,24,2,Feet,-8.979362,7.140653,-1.043814,3.501914,-1.924951,-2.068562,-8.031448,2.822226,1
302.152,24,2,Feet,0.69321,-10.418059,-3.828086,2.552077,-0.430011,3.206161,0.573755,-3.770112,1
302.156,24,2,Feet,-1.79301,-0.20482,-7.073474,0.436234,2.156312,1.083156,7.056927,4.216592,1
302.16,24,2,Feet,0.091709,2.845627,-1.218677,-0.528373,-8.62118,4.337759,0.740559,-2.290129,1
302.164,24,2,Feet,-1.603078,-3.292292,-2.132268,-6.282163,-1.159396,0.36005,-0.563343,-7.13702,1
302.168,24,2,Feet,-4.457043,-2.66891,-2.850675,-3.987505,-3.854265,7.504665,-2.815718,2.156915,1
302.172,24,2,Feet,-5.590456,9.719927,1.589637,-2.264305,2.834047,-5.933662,1.99715,-1.257712,1
302.176,24,2,Feet,10.242199,1.318018,-15.476346,-3.166948,-8.85726,-2.506352,8.291041,0.961602,1
302.18,24,2,Feet,-1.489371,5.494724,-0.850446,-3.472671,2.473641,6.421319,2.007485,1.346081,1
302.184,24,2,Feet,1.711108,-3.289751,7.016414,0.687357,5.438673,-6.243013,0.331385,-2.756571,1
302.188,24,2,Feet,-7.969864,3.7495,1.344426,-2.854138,-1.8362,-0.767107,-3.220665,-10.407739,1
302.192,24,2,Feet,-10.584865,0.285157,-17.152564,-2.422386,5.460819,0.819802,-5.959415,-2.159771,1
302.196,24,2,Feet,-3.383223,3.938788,-4.246741,-6.025627,-2.9814,0.329577,-8.005994,-0.803609,1
302.2,24,2,Feet,4.365373,-8.40811,-0.752235,8.536111,-0.823277,-3.811855,6.498291,8.134734,1
302.204,24,2,Feet,0.141592,-7.187678,-4.455978,4.603082,-0.675811,0.002128,-1.708031,-6.256223,1
302.208,24,2,Feet,-2.699636,-0.258859,5.853444,3.166782,-1.884659,-8.24539,3.454896,-7.887738,1
302.212,24,2,Feet,2.14907,4.285086,2.032202,1.474507,1.241668,0.63039,-9.358961,4.018637,1
302.216,24,2,Feet,-2.751667,6.4e-05,4.519475,-7.238472,-3.840456,-2.29606,-9.606621,4.27709,1
302.22,24,2,Feet,6.883088,-2.938883,-3.599707,-10.285083,2.404991,-2.486339,-0.507321,1.677714,1
302.224,24,2,Feet,7.087779,-0.929554,4.120853,4.442032,-2.958518,3.500064,2.797556,-11.461631,1
302.228,24,2,Feet,-2.886287,3.19399,-2.116206,4.708466,-4.400226,9.683613,3.316639,2.116685,1
302.232,24,2,Feet,-3.883554,-2.374976,-3.920884,0.94961,-1.254332,3.749845,-0.514746,3.35595,1
302.236,24,2,Feet,-0.366252,7.236916,4.292222,-0.254004,2.604525,-7.308502,-1.80791,2.828393,1
302.24,24,2,Feet,2.13337,-9.914288,-9.435606,-2.60747,-1.000474,1.022519,6.774677,-4.725333,1
302.244,24,2,Feet,-1.368996,-0.953181,-3.894398,-0.892074,3.893045,-4.815768,-0.51005,2.421266,1
302.248,24,2,Feet,5.229924,0.986896,-7.270059,3.211606,-2.476658,6.958348,8.841179,-2.532486,1
302.252,24,2,Feet,1.327632,-4.529543,-1.751691,1.078879,3.694984,2.151786,2.882432,-3.145559,1
302.256,24,2,Feet,5.441389,-2.675068,4.206496,-5.596033,8.626166,-2.355716,-0.633382,-8.79661,1
302.26,24,2,Feet,-5.611124,3.94481,-2.218988,-0.899573,5.124626,1.233989,-1.440215,7.030494,1
302.264,24,2,Feet,-2.963115,-7.582536,0.593218,6.90525,-3.567506,-9.736285,-3.115605,-1.575894,1
302.268,24,2,Feet,2.665811,-1.78667,3.610078,-0.378279,2.164363,-4.488772,7.29735,5.396319,1
302.272,24,2,Feet,0.264583,-0.14772,0.588392,2.087178,-2.880784,0.872158,-5.453384,11.008562,1
302.276,24,2,Feet,-0.938263,2.371929,-6.480978,7.02947,3.34228,-2.634743,3.550091,7.984664,1
302.28,24,2,Feet,-2.595597,0.276825,5.944495,7.179971,7.994343,-2.141295,-10.843346,6.552822,1
302.284,24,2,Feet,0.433674,-0.778327,1.545631,-3.879033,8.034741,-0.410247,5.195128,17.23393,1
302.288,24,2,Feet,7.141231,-7.614241,-4.578547,-0.668826,3.947507,-2.280163,-5.549322,9.538553,1
302.292,24,2,Feet,-10.045577,-4.806973,5.695828,1.595212,-3.376082,0.51768,-0.380249,1.337612,1
302.296,24,2,Feet,-0.759863,4.332636,-1.422297,-8.261187,-2.32641,4.363789,5.685941,-2.168532,1
302.3,24,2,Feet,-0.542266,2.227878,-7.897813,-1.006831,-2.873111,2.273571,5.069207,8.623699,1
302.304,24,2,Feet,-5.437196,-3.689065,1.86865,-0.786443,-1.884468,4.599983,-4.201986,12.160573,1
302.308,24,2,Feet,-0.779964,6.635933,-8.06695,-0.114494,-1.849271,-5.955888,6.145743,3.184583,1
302.312,24,2,Feet,-8.19715,4.709165,-0.287416,-0.672275,-3.210965,7.790571,1.945483,-2.953851,1
302.316,24,2,Feet,-2.920897,-4.398059,-3.985306,2.947732,-6.974276,-1.999457,3.247907,11.293265,1
302.32,24,2,Feet,-1.342411,-1.225198,2.833411,-1.211809,3.504642,-1.276149,3.353543,-0.705768,1
302.324,24,2,Feet,-0.02597,-7.535227,-4.946679,0.638043,-3.223892,0.490593,-7.088385,4.385513,1
302.328,24,2,Feet,9.375833,-2.511062,5.745018,3.701887,-2.659317,8.998951,4.53379,-3.522566,1
302.332,24,2,Feet,-4.080828,6.324633,-1.601742,-0.052748,-3.042201,6.21759,7.733729,2.962381,1
302.336,24,2,Feet,-6.62281,2.920107,5.452625,-5.028616,-4.170665,3.306557,4.102763,0.597454,1
302.34,24,2,Feet,4.960613,-3.589306,4.121841,7.284874,2.131886,6.663483,3.387527,5.4637,1
302.344,24,2,Feet,-22.314843,5.195034,2.517476,-0.595449,5.55101,10.336049,-2.307154,-0.850891,1
302.348,24,2,Feet,-3.095252,-0.050446,-5.317248,7.196967,0.528025,1.053659,2.21383,3.170794,1
302.352,24,2,Feet,-1.628354,2.774304,3.99313,0.012022,-2.4167,9.068466,-6.703613,-2.597515,1
302.356,24,2,Feet,-4.706021,-3.186385,-10.523873,-11.602377,-4.459846,8.097675,0.448319,-2.347402,1
302.36,24,2,Feet,-0.474454,-8.514703,-1.779099,2.063109,-7.092206,-2.677301,-2.847735,-2.479326,1
302.364,24,2,Feet,-3.242578,-5.110566,-1.681614,3.387834,8.668335,-5.230959,-10.104687,-0.259112,1
302.368,24,2,Feet,-8.707273,-9.243291,-13.374902,3.747486,3.43455,-3.453354,3.497816,-12.09258,1
302.372,24,2,Feet,3.090492,4.839973,2.696984,0.842694,-14.575907,0.801493,-4.613854,-1.113153,1
302.376,24,2,Feet,3.284118,7.646325,-1.252339,1.124798,-1.57397,-0.92011,3.090814,-4.7424,1
302.38,24,2,Feet,-4.937225,1.886541,-0.157587,-0.482365,2.253754,-1.006179,0.126412,-4.442474,1
302.384,24,2,Feet,-2.705993,-1.905518,-0.202289,-7.441898,-1.396997,-3.959011,4.176379,-2.576918,1
302.388,24,2,Feet,9.28026,5.495611,-1.373955,-7.091553,-6.260921,12.870485,1.971389,-4.964336,1
302.392,24,2,Feet,2.242311,0.810045,1.231572,4.205568,0.5873,-10.436504,1.500923,-4.063608,1
302.396,24,2,Feet,0.001,-3.157526,1.121512,4.578785,4.49503,4.461864,1.057778,-4.694817,1
302.4,24,2,Feet,8.087277,1.114093,-1.404151,0.108441,3.359733,0.035469,-4.971808,-2.051018,1
302.404,24,2,Feet,-8.108258,-3.330052,-6.99604,-2.438616,3.72081,-0.370924,2.289284,5.857138,1
302.408,24,2,Feet,-10.164545,3.304187,0.889806,7.493072,12.463741,-3.017009,-7.208394,3.454205,1
302.412,24,2,Feet,0.834533,-10.43039,7.312697,6.897579,2.297208,-10.371183,5.611154,0.561757,1
302.416,24,2,Feet,4.200503,0.140879,3.055587,-9.091854,5.235177,-0.944123,1.568021,2.346963,1
302.42,24,2,Feet,-8.553495,2.929212,0.307263,-3.965123,5.22952,-6.230071,7.174334,2.784864,1
302.424,24,2,Feet,-6.498001,1.083895,2.550889,-12.358755,-4.406572,3.161088,-2.321705,0.524325,1
302.428,24,2,Feet,3.965326,0.483477,0.034122,8.234168,-1.885693,8.979048,3.763862,0.311553,1
302.432,24,2,Feet,-5.7614,-11.308141,-7.293908,0.557055,-0.624141,-2.520552,3.758796,-0.633326,1
302.436,24,2,Feet,-1.280913,-6.041251,-5.301098,-9.827119,2.585442,-1.340512,0.193452,12.101007,1
302.44,24,2,Feet,1.049454,4.958085,-5.910215,4.168735,-0.290274,-6.603027,6.730336,1.045739,1
302.444,24,2,Feet,4.774296,-5.808544,0.233878,-4.743222,-5.06661,-0.360092,6.867128,5.116525,1
302.448,24,2,Feet,-1.532184,8.951816,-0.23092,3.533965,-0.358364,8.502848,2.273842,0.705154,1
302.452,24,2,Feet,2.461992,0.680424,2.69425,7.276806,10.365204,7.321785,-2.550944,-6.292319,1
302.456,24,2,Feet,-6.197643,6.617392,-9.193666,0.361292,1.977025,-0.155655,-1.223697,0.255811,1
302.46,24,2,Feet,2.94436,-4.554144,1.887432,3.60528,-0.235454,10.75171,-1.528336,-2.351225,1
302.464,24,2,Feet,-4.543793,-8.077264,1.220936,8.27128,-5.304148,3.341509,3.618735,5.905976,1
302.468,24,2,Feet,-6.903257,-0.911399,-0.251162,-7.783942,-0.814313,2.336898,7.035095,0.88577,1
302.472,24,2,Feet,10.325971,-4.575813,-4.005466,-8.395103,-2.807543,-7.444008,-6.179119,2.029922,1
302.476,24,2,Feet,9.14997,4.090352,-0.691591,0.48634,-0.912761,-0.726834,14.967366,0.005163,1
302.48,24,2,Feet,0.740643,5.7738,1.689102,-4.456759,-0.969458,-4.204575,0.633736,-3.042326,1
302.484,24,2,Feet,7.735617,11.248832,1.642248,6.202933,0.123441,-2.281211,-7.985372,4.270058,1
302.488,24,2,Feet,-1.628766,7.936766,-0.169266,3.181268,-3.388322,-6.314971,10.259324,-3.471052,1
302.492,24,2,Feet,-0.680097,-1.638605,-2.550677,3.20479,3.649096,0.002297,4.95618,11.653876,1
302.496,24,2,Feet,-0.882679,5.403423,5.820683,-5.005932,11.035247,8.193387,5.793331,4.667401,1
302.5,24,2,Feet,-4.566948,3.103673,-2.736816,0.148093,-4.247787,-1.944119,-2.973607,1.551962,2
302.504,24,2,Feet,-11.7206,1.13608,-6.043521,3.593796,-9.141828,-7.245182,0.761157,1.18126,2
302.508,24,2,Feet,-1.546479,-8.409431,2.398518,-3.116785,-0.712997,-2.824633,0.650229,5.592019,2
302.512,24,2,Feet,6.512037,-0.744781,0.451726,-12.482877,-2.921346,8.58679,-1.596401,-0.331202,2
302.516,24,2,Feet,1.379101,5.028116,-6.404336,-11.221805,-13.792035,-9.188485,-5.631625,-4.70879,2
302.52,24,2,Feet,4.072651,-6.899957,-1.881784,4.681659,-8.029934,-7.261607,2.103344,3.205675,2
302.524,24,2,Feet,1.965492,1.62606,-3.99965,-11.461855,-1.797728,3.24244,-14.468756,5.791873,2
302.528,24,2,Feet,-4.232803,-5.232265,-3.170447,8.310792,-10.823827,5.271568,1.824291,-0.7235,2
302.532,24,2,Feet,1.241129,3.56667,4.89831,-4.327804,2.206474,-4.756826,-8.112391,2.101731,2
302.536,24,2,Feet,-1.661616,-4.29974,-5.991091,-14.475568,-10.249018,-0.986694,5.857392,3.880436,2
302.54,24,2,Feet,-5.312722,0.719118,2.92858,1.652527,-2.079091,-1.902241,-4.811636,-6.026107,2
302.544,24,2,Feet,4.59781,6.904821,2.262435,0.979392,-2.989155,-7.918917,-10.32286,-1.465155,2
302.548,24,2,Feet,-6.526417,2.291222,2.278841,0.267299,8.95403,10.199278,7.375771,-4.67666,2
302.552,24,2,Feet,-3.295073,7.009132,-6.66518,2.570402,9.400868,-5.060021,-5.880679,-2.218381,2
302.556,24,2,Feet,11.08489,-3.541833,-0.094803,-6.182812,0.874912,1.650609,8.614184,2.76363,2
302.56,24,2,Feet,3.507493,5.993596,3.753708,-0.980286,7.613597,-4.542778,8.877134,4.466013,2
302.564,24,2,Feet,1.225295,-6.264754,0.607041,-9.059884,-4.138681,5.159752,0.042482,4.501966,2
302.568,24,2,Feet,-10.867318,5.988552,10.005048,0.695894,3.185546,-11.714496,-1.943474,-3.535872,2
302.572,24,2,Feet,-0.589554,6.068045,4.885336,-3.89103,-3.080275,14.194852,-2.75309,7.017946,2
302.576,24,2,Feet,-5.822702,-2.883032,0.382022,5.139584,2.37993,11.008438,0.730805,3.247363,2
302.58,24,2,Feet,-0.389854,1.425951,9.49685,1.812579,-15.467254,0.354264,5.82364,2.85301,2
302.584,24,2,Feet,-0.951767,-8.951797,3.316369,4.791489,8.668823,8.394482,3.276695,0.936833,2
302.588,24,2,Feet,-4.283243,-0.405014,4.124912,1.288959,3.530462,-9.122512,1.630903,8.229889,2
302.592,24,2,Feet,5.862256,5.213131,-0.971014,2.369737,4.092374,-3.296852,2.542995,-8.099185,2
302.596,24,2,Feet,4.774349,-0.744993,3.781591,3.781339,0.454249,11.514931,-6.248535,3.944862,2
302.6,24,2,Feet,-5.629817,5.364676,-2.737218,-10.311238,-5.858648,1.169855,5.235369,3.307906,2
302.604,24,2,Feet,7.870358,2.206664,5.439212,4.496178,0.045853,5.510246,-8.532411,-6.59633,2
302.608,24,2,Feet,-5.748162,-0.098607,3.078509,-7.625825,2.752785,3.655528,-9.179221,-2.038542,2
302.612,24,2,Feet,8.321186,-4.840147,-7.972209,-10.128835,8.294332,-4.379745,-2.32418,-5.482875,2
302.616,24,2,Feet,-1.054468,1.785237,-12.073182,-2.178236,-1.346924,-13.099527,-5.189934,1.22852,2
302.62,24,2,Feet,-2.002443,-4.033765,0.29832,-8.199555,4.496072,-3.632493,-15.932282,-3.172465,2
302.624,24,2,Feet,7.445106,-9.073702,-7.818549,-2.536095,-0.354513,-5.009403,-0.158714,6.918904,2
302.628,24,2,Feet,-0.820814,-3.563888,-10.168617,10.772099,-2.691673,1.926067,-14.244825,-17.206559,2
302.632,24,2,Feet,5.488005,8.073932,-0.193716,-4.827359,2.763722,3.706271,-0.843594,1.381953,2
302.636,24,2,Feet,-6.505602,-3.413188,3.748464,3.502435,3.261577,-7.160261,-8.728402,-4.613233,2
302.64,24,2,Feet,0.142455,-1.545138,-20.280107,-0.332808,0.910647,-4.633089,-7.546634,-7.272816,2
302.644,24,2,Feet,2.372699,8.122484,2.71989,-11.142893,1.300064,-6.187131,2.882643,1.957472,2
302.648,24,2,Feet,5.982,1.709594,1.270705,8.877795,5.02711,10.149271,-1.45868,3.604014,2
302.652,24,2,Feet,3.562307,8.832286,-0.56089,0.317922,-0.122829,1.16882,3.572717,2.691764,2
302.656,24,2,Feet,0.224642,-1.645637,5.824261,-4.540077,8.352976,1.657337,4.8161,0.315591,2
302.66,24,2,Feet,2.368159,4.722815,10.480333,18.598224,7.021616,1.999322,0.280671,4.465704,2
302.664,24,2,Feet,-3.638716,-1.312828,1.822798,13.139822,-3.962553,0.308298,8.369494,2.938403,2
302.668,24,2,Feet,3.020335,2.863622,-7.167158,-2.041884,-9.121542,0.723893,-7.441688,8.074499,2
302.672,24,2,Feet,2.388366,6.966081,-0.902738,0.138183,-6.881638,-4.351387,-9.485113,-11.557242,2
302.676,24,2,Feet,-3.888019,-1.795789,3.892007,-6.91028,0.279682,14.495634,0.244746,-7.024878,2
302.68,24,2,Feet,0.615058,-6.333102,-1.65272,0.063196,-9.863443,8.083385,12.213487,3.645784,2
302.684,24,2,Feet,3.855923,5.277679,4.287687,-1.951909,4.32477,-0.649788,6.359869,2.188951,2
302.688,24,2,Feet,12.219229,-2.390646,6.623738,6.605011,0.49335,-1.453385,-1.410043,-3.182943,2
302.692,24,2,Feet,5.927566,-0.639228,-2.88817,0.018767,12.598216,-1.46128,-2.847225,-0.203297,2
302.696,24,2,Feet,1.125038,-0.083399,-4.242824,3.95472,-0.025747,-2.259487,0.875341,2.175634,2
302.7,24,2,Feet,1.423092,-1.830255,5.046022,-0.811137,-3.709853,-5.573236,6.317371,-3.322979,2
302.704,24,2,Feet,-0.726491,-9.92858,-4.124377,3.922189,0.637971,3.838341,-6.101518,-5.979759,2
302.708,24,2,Feet,0.556957,6.96134,-7.653723,-1.128962,-11.978991,2.768189,-8.757793,-1.340578,2
302.712,24,2,Feet,3.881531,-1.949707,-2.553898,-3.122356,-6.142653,-2.876951,2.626546,-2.922126,2
302.716,24,2,Feet,3.757758,1.062922,-0.450912,-4.063112,5.152962,-5.31803,-0.154577,-7.830099,2
302.72,24,2,Feet,-0.426046,3.971458,3.874235,-3.371874,-2.450903,-6.958412,-5.164824,-1.775238,2
302.724,24,2,Feet,-5.496726,-2.252425,-8.731906,-8.831028,-0.415336,-6.819561,-3.548866,3.194541,2
